id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
wc_post_id_1432,"Toner Wajah NK Acne Clear Skinexpert.id Toner Acne Pembersih Wajah Jerawat dan Bekasnya Ampuh BPOM","☘️Keunggulan Toner Wajah NK Acne Clear antara lain: 
 
👉 Produk Bpom 
 
👉 Aman untuk bumil dan busui 
 
👉Mengandung tea tree oil alami, membantu menyegarkan wajah , membantu mengurangi jerawat serta membantu melembabkan kulit . 
 
  
 
💦100ml 
 
BPOM NA18211202563 
 
  
 
☘️Manfaat Penggunaan Toner antara lain: 
 
✅Refresing- membantu menyegarkan wajah 
 
✅Hidrating - membantu melembabkan wajah yg kering karena penggunaan obat/ krim wajah 
 
✅Exfoliating - membantu membersihkan kotoran diwajah yang tidak terangkat oleh sabun 
 
  
 
📌Cara pakai : 
 
✔Semprotkan toner pada sehelai kapas kemudian usap lembut keseluruh wajah dan leher . 
 
✔Gunakan 2x sehari setelah pemakaian facial wash. 
 
  
 
❗Jika jerawat sedang meradang, jangan digosok, cukup ditepuk2 dengan kapas / tangan. 
 
  
 
⚠️ Mohon lakukan video unboxing ketika paket diterima 
 
⚠️ Jika ada kekurangan barang ,lampirkan foto Label pengiriman dan video unboxing 
 
⚠️ Cek dahulu sebelum checkout kami tidak terima ganti Nama, Nomor, Alamat, atau barang setelah Checkout 
 
  
 
Terima kasih sudah berkunjung di toko kami😇 
 
  
 
Happy Shopping Kak😍🤗 
 
Jangan Lupa Bintang 5 ⭐️⭐️⭐️⭐️⭐️ 
 
#tonerwajah #tonerjerawat#toner #pembersihwajah #perawatanwajah #skincarebpom #creamwajah #cream #serum #nirmalakalyani #skinexpert #skinexpertid",https://skinexpert.id/wp-content/uploads/2022/10/Toner_Wajah_Acne_Nirmala_Kaylani_1653183450451.jpg,https://skinexpert.id/product/toner-wajah-nk-acne-clear-skinexpert-id-toner-acne-pembersih-wajah-jerawat-dan-bekasnya-ampuh-bpom/,"NIRMALA KALYANI","Skinexpert - Skincare Terbaik Untuk Jerawat & Whitening",50000IDR,in stock,wc_post_id_1432,,"https://skinexpert.id/wp-content/uploads/2022/10/ATONER_1625542163048.jpg,https://skinexpert.id/wp-content/uploads/2022/10/65b87a7890563c91182be4132808c3fc_1605964928453..jpg,https://skinexpert.id/wp-content/uploads/2022/10/d1f3228b1379d188edaddcbdb5f785e9_1605964928672..jpg",,0,new,published,,,,,,,
wc_post_id_1419,"Facial Wash Acne Tea Tree Oil Skinexpert.id Sabun Muka Jerawat Pembersih Wajah Jerawat dan Bekasnya Ampuh BPOM","☘️Keunggulan Sabun Muka Jerawat Tea Tree Oil antara lain: 
 
👉 Produk Bpom 
 
👉 Aman untuk bumil dan busui 
 
👉 Aroma khas alami yang healing dari tea tree oil menyegarkan 
 
👉 Mencerahkan wajah 
 
👉 Menenangkan kulit 
 
  
 
☘️Kandungan Sabun Muka Jerawat Tea Tree Oil antara lain: 
 
✅ Aqua, Sodium Laureth Sulfate 
 
✅ Disodium cocoamphodiacetate 
 
✅Cocoamidopropyl betaine 
 
✅ Cocamide DEA PEG-45 palm 
 
✅Kernel, Glycerides, PEG-150 distearate 
 
✅Dmhydantion, Citric acid, 
 
✅Melaleuca alternifolia leaf oil 
 
✅Sodium Metabisulfite, ✅Ci16255, CI 19140 , Ci42090. 
 
  
 
  
 
☘️Manfaat Sabun Muka Jerawat Tea Tree Oil: 
 
✅ Membantu menghilangkan debu dan kotoran 
 
✅ Membantu mengurangi minyak berlebihan 
 
✅ Membantu mengurangi kulit berjerawat 
 
  
 
📌Cara pakai : 
 
✔Tuangkan sedikit facial wash ke 
 
tangan , 
 
✔lalu tambahkan air dan 
 
basuhkan kewajah serta 
 
pemijatan secara perlahan . 
 
✔ Setelah itu bilas dengan air 
 
sampai bersih . 
 
✔Dipakai 2xsehari diaplikasikan 
 
keseluruh wajah . 
 
  
 
BPOM NA18211202564 
 
  
 
⚠️ Mohon lakukan video unboxing ketika paket diterima 
 
⚠️ Jika ada kekurangan barang ,lampirkan foto Label pengiriman dan video unboxing 
 
⚠️ Cek dahulu sebelum checkout kami tidak terima ganti Nama, Nomor, Alamat, atau barang setelah Checkout 
 
  
 
Terima kasih sudah berkunjung di toko kami😇 
 
  
 
Happy Shopping Kak😍🤗 
 
Jangan Lupa Bintang 5 ⭐️⭐️⭐️⭐️⭐️ #facewash#facialwashacne #facewashacne #wordpress-900667-3312929.cloudwaysapps.com #skinexpert #nirmalakalyani #sabunjerawatampuh #sabunjerawatalami #sabunwajah",https://skinexpert.id/wp-content/uploads/2022/10/Acne_Face_Wash_Nirmala_Kalyani_1653182255044.jpg,https://skinexpert.id/product/facial-wash-acne-tea-tree-oil-skinexpert-id-sabun-muka-jerawat-pembersih-wajah-jerawat-dan-bekasnya-ampuh-bpom/,"NIRMALA KALYANI","Skinexpert - Skincare Terbaik Untuk Jerawat & Whitening",55000IDR,in stock,wc_post_id_1419,,"https://skinexpert.id/wp-content/uploads/2022/10/AFW_1625542116313.jpg,https://skinexpert.id/wp-content/uploads/2022/10/5792be5c573651e6aa3d605109603262_1605964827528..jpg,https://skinexpert.id/wp-content/uploads/2022/10/cf8dc1d22a32136f6b94a7081786753b_1605964827632..jpg,https://skinexpert.id/wp-content/uploads/2022/10/28b080566a2f500339d1f86e1aadaa1f_1605964827799..jpg,https://skinexpert.id/wp-content/uploads/2022/10/1b165f178592814aa36e35a472574d51_1605964827866..jpg",,0,new,published,,,,,,,
wc_post_id_1418,"TONER WAJAH EKSFOLIASI MASTIC GUM | Skinexpert.id","AMAN UNTUK BUMIL DAN BUSUI 
 
  
 
Isi 100ml 
 
BPOM NA18201203127 
 
  
 
CARA PAKAI : 
 
Semprotkan toner pada kapas secukupnya , lalu usapkan keseluruh wajah dan leher . Gunakan 2x sehari pagi&malam setelah pemakain facial wash . 
 
  
 
Ingredients: 
 
Aqua, Glycerin, PEG-40 Hydrogenated Castor Oil, Phenoxyethanol, Salicylic Acid , Ethanol, Amylopectin, Tea Tree Oil , Dextrin, Xandthan Gum , Tetrasodium EDTA, Glyceryl Laurate, Pistacia Lentiscus ( Mastic ) Gum , Lecithin & Malachite Extract. 
 
  
 
#toner #tonerwajah #exfoliating #exfoliatingtoner #exfo #zenity #wordpress-900667-3312929.cloudwaysapps.com #skinexpert",https://skinexpert.id/wp-content/uploads/2022/10/5_1653900586684.png,https://skinexpert.id/product/toner-wajah-eksfoliasi-mastic-gum-skinexpert-id/,"ZENITY","Skinexpert - Skincare Terbaik Untuk Jerawat & Whitening",80000IDR,out of stock,wc_post_id_1418,,"https://skinexpert.id/wp-content/uploads/2022/10/mtoner_1611721529669.jpg",,0,new,published,,,,,,,
wc_post_id_1406,"Cream Mata Eye Cream Zenity Skinexpert id Krim Mata Panda dan Kantung Mata Permanen Ampuh BPOM","💦Netto 5 gr 
 
BPOM NA18202000209 
 
  
 
☘️Manfaat Eye Cream Zenity antara lain: 
 
✅Membantu mengurangi lingkaran hitam mata, kantung mata, 
 
✅Membantu 
 
mengencangkan kulit seputar mata 
 
  
 
  
 
☘️Kandungan Eye Cream Zenity antara lain: 
 
✅ Aqua, Glycerin, Cyclopentasiloxane 
 
✅ Ethylhexyl Olivate, Phenoxyethanol, Butylene Glycol, Sodium Acrylates Copolymer, 
 
✅Acrylic Polymer, Polyacrylamide, Polyglyceryl-4 Olivate, C13-C14 Isoparaffin 
 
✅Triethanolamine, Tetrasodium EDTA, 
 
✅Glyceryl Laurate, Opuntia Ficus-Indica Stem Extract 
 
✅C9-C11 Pareth-6, Octane-1,2-diol, Acetyl Tetrapeptid-5 
 
  
 
📌Cara pakai : 
 
✔Oleskan eyecream ke seputar mata 2x sehari. Lakukan pemijatan ringan 
 
  
 
⚠️ Mohon lakukan video unboxing ketika paket diterima 
 
⚠️ Jika ada kekurangan barang ,lampirkan foto Label pengiriman dan video unboxing 
 
⚠️ Cek dahulu sebelum checkout kami tidak terima ganti Nama, Nomor, Alamat, atau barang setelah Checkout 
 
  
 
Terima kasih sudah berkunjung di toko kami😇 
 
  
 
Happy Shopping Kak😍🤗 
 
Jangan Lupa Bintang 5 ⭐️⭐️⭐️⭐️⭐️ 
 
  
 
  
 
#eye #eyecream #krim #krimmata #antiaging #matapanda #kerutan #kantungmata #zenity #skinexpert #wordpress-900667-3312929.cloudwaysapps.com",https://skinexpert.id/wp-content/uploads/2022/10/Eye_Cream_Zenity_1653183075558.jpg,https://skinexpert.id/product/cream-mata-eye-cream-zenity-skinexpert-id-krim-mata-panda-dan-kantung-mata-permanen-ampuh-bpom/,"ZENITY","Skinexpert - Skincare Terbaik Untuk Jerawat & Whitening",70000IDR,out of stock,wc_post_id_1406,,"https://skinexpert.id/wp-content/uploads/2022/10/ZEYE_1625542186266.jpg,https://skinexpert.id/wp-content/uploads/2022/10/zeyeee_1611811355323.jpg,https://skinexpert.id/wp-content/uploads/2022/10/e5c46f655c1a8e497511c5a3bc50cb93_1605964837750..jpg",,0,new,published,,,,,,,
wc_post_id_1404,"SABUN WAJAH KOMEDO Mastic gum Face wash | Skinexpert.id","Cocok untuk kulit yang mudah berjerawat atau acne prone 
 
  
 
Tidak menggunakan sls, paraben, dan tanpa pewangi, 
 
PH balanced. 
 
  
 
AMAN UNTUK BUMIL DAN BUSUI . 
 
  
 
Isi 100ml 
 
BPOM NA18200700944 
 
  
 
CARA PAKAI : 
 
Tuangkan sabun secukupnya , lalu busakan dan usapkan keseluruh wajah . Bilas hingga bersih 
 
  
 
Ingreidents: 
 
Aqua , Cocoamidopropyl Betaine, Potassium Cocoyl Glycinate , Potassium Cocoate, Acrylic polymer, Phenoxyethanol , Tea Tree Oil, Tetrasodium EDTA, Glyceryl Laurate, Ethanol, Pistacia Lentiscus ( Mastic ) Gum , Lecithin. 
 
  
 
#sabun #sabunwajah #facialwash #facewash #zenity #skinexpertid #skinexpert #komedo",https://skinexpert.id/wp-content/uploads/2022/10/6_1653900557170.png,https://skinexpert.id/product/sabun-wajah-komedo-mastic-gum-face-wash-skinexpert-id/,"ZENITY","Skinexpert - Skincare Terbaik Untuk Jerawat & Whitening",65000IDR,out of stock,wc_post_id_1404,,"https://skinexpert.id/wp-content/uploads/2022/10/PFW_1625472107382.jpg,https://skinexpert.id/wp-content/uploads/2022/10/pfw_1611721587976.jpg,https://skinexpert.id/wp-content/uploads/2022/10/3efde86105c14eeec96bf055b307c25c_1605964958250..jpg",,0,new,published,,,,,,,
wc_post_id_1398,"BODY LOTION SNOW LIGHT ZENITY | wordpress-900667-3312929.cloudwaysapps.com","isi 100ml. 
 
BPOM NA18200105454 
 
Cara Pakai : Gunakan body lotion keseluruh badan secara merata , gunakan pagi dan malam atau sesuai kebutuhan . #bodylotion #lotion # pelembab #zenity #skinexpertid #skinexpert",https://skinexpert.id/wp-content/uploads/2022/10/FOR_ACNE_1651022341624.png,https://skinexpert.id/product/body-lotion-snow-light-zenity-skinexpert-id/,"BODY, ZENITY","Skinexpert - Skincare Terbaik Untuk Jerawat & Whitening",90000IDR,out of stock,wc_post_id_1398,,,,0,new,published,,,,,,,
wc_post_id_1386,"SABUN WAJAH BERJERAWAT FACIAL WASH ZENITY SNOW ALGAE ACNE | Skinexpert.id","Snow alga facial Acne Facial wash, sabun wajah yang di formulasi tanpa sls/sles, baik digunakan untuk kulit berjerawat termasuk yang sensitif sekalipun. 
 
Komposisi: Aqua, Cocoamidopropyl Betaine, Lauryl-Glucoside, PEG-150 Distearate, Glycerin, Sodium lactate, Plumeria Alba Flower Oil, Chlorphenesin, Tetrasodium EDTA, Citric Acid, Caprylic/ Capric Triglyceride, Citrus Sinensis Oil, Centella Asiatica Extract, Hydrogenated Lecithin, Choresterol 
 
  
 
isi 100ml 
 
BPOM NA18201203318 
 
Aman bumil dan busui. sudah ternotifikasi bpom. Cara pakai: Gunakan sehari 2x pada wajah, tuangkan secukupnya pada wajah lalu pijat lembut. Setelahnya bilas dengan air hingga bersih. #skinexpertid #skinexpert #zenity #sabunjerawat",https://skinexpert.id/wp-content/uploads/2022/10/2_1653900417696.png,https://skinexpert.id/product/sabun-wajah-berjerawat-facial-wash-zenity-snow-algae-acne-skinexpert-id/,"ZENITY","Skinexpert - Skincare Terbaik Untuk Jerawat & Whitening",75000IDR,in stock,wc_post_id_1386,,"https://skinexpert.id/wp-content/uploads/2022/10/SFW_1625472075134.jpg,https://skinexpert.id/wp-content/uploads/2022/10/f0493d6f24c404999690a69b4020b659_1605965218214..jpg,https://skinexpert.id/wp-content/uploads/2022/10/fb128477de3d95f0d0ac9b6d60779ded_1605965218300..jpg",,0,new,published,,,,,,,
wc_post_id_1388,"Cream Malam Wajah Jerawat Zenity Skinexpert.id Night Cream Acne Care Night Krim Malam Jerawat Ampuh BPOM","☘️Keunggulan Cream Malam Wajah Jerawat Zenity antara lain: 
 
👉 Produk Bpom 
 
👉 Aman untuk remaja, bumil dan busui 
 
  
 
☘️Kandungan Cream Malam Wajah Jerawat Zenity antara lain: 
 
✅ Aqua, Salicylic Acid 
 
✅ Cyclopentasiloxane, Glycerin, 
 
✅ Ethylhexyl Olivate, Sophorolipids, Amylopectin, 
 
✅ Sodium Acrylates Copolymer, 
 
Acrylic polymer, Phenoxyethanol, Dextrin, Propanediol, 
 
✅ Xanthan Gum, Polyacrylamide, Polyglyceryl-4 Olivate 
 
✅ Melaleuca alternifolia Oil, C13-C14 Isoparaffin, Rhodosorus Marinus Extract, 
 
  
 
📌Cara pakai : 
 
✔ Aplikasikan ke wajah secukupnya pada malam hari sebelum tidur. 
 
  
 
BPOM NA18200104587 
 
  
 
⚠️ Mohon lakukan video unboxing ketika paket diterima 
 
⚠️ Jika ada kekurangan barang ,lampirkan foto Label pengiriman dan video unboxing 
 
⚠️ Cek dahulu sebelum checkout kami tidak terima ganti Nama, Nomor, Alamat, atau barang setelah Checkout 
 
  
 
Terima kasih sudah berkunjung di toko kami😇 
 
  
 
Happy Shopping Kak😍🤗 
 
Jangan Lupa Bintang 5 ⭐️⭐️⭐️⭐️⭐️ 
 
  
 
#krimjerawat #jerawat #jerawatbesar #jerawatmeradang #jerawat #krim #krimpencerah #jerawat #acne #bekasjerawat #skinexpertid #skinexpert #nirmalakalyani",https://skinexpert.id/wp-content/uploads/2022/10/Cream_Malam_Jerawat_Zenity_1653182979394.jpg,https://skinexpert.id/product/cream-malam-wajah-jerawat-zenity-skinexpert-id-night-cream-acne-care-night-krim-malam-jerawat-ampuh-bpom/,"ZENITY","Skinexpert - Skincare Terbaik Untuk Jerawat & Whitening",70000IDR,in stock,wc_post_id_1388,,"https://skinexpert.id/wp-content/uploads/2022/10/NEW_ANCW_1625450549607.jpg",,0,new,published,,,,,,,
wc_post_id_1378,"SERUM MENCERAHKAN HERSUI VIT C | Skinexpert.id","ISI 10ml. BPOM NA18200106141 
 
  
 
CARA PAKAI : Bersihkan wajah lalu pakai serum pada setiap malam hari sebelum krim . Oleskan serum keseluruh wajah. 
 
  
 
Komposisi: 
 
Aqua, Niacinamid, Glycerin, Cyclopentasiloxane, Butylene Glycol, Phenoxyethanol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Polyacrylamide, Acrylic Polymer, C13-14 Isoparaffin, Citrus Sinensis Oil, Tetrasodium EDTA, Triethanolamin, Glyceryl Laurate, Xanthan Gum, C9-11 Pareth-6, Palmitoyl Hydroxypropyl Trimonium Amylopectin / Glycerin Crosspolymer, Caprylyl Glycol, Ethylhexylglycerin, Ascorbic Acid, Glucose, CI 19140, Methylparaben, Hydrogenated Lecithin, Chondrus Crispus Extract, CI 14700, Ethylparaben, Butylparaben, Propylparaben, Isobutylparaben. 
 
  
 
#serum #serumwajah #serumglowing #serumbekasjerawat #flek #flekhitam #hersui #her sui #skinexpertid #skinexpert",https://skinexpert.id/wp-content/uploads/2022/10/84_1654067651243-1.png,https://skinexpert.id/product/serum-mencerahkan-hersui-vit-c-skinexpert-id/,"BRIGHTENING / PEMUTIH WAJAH, HERSUI, PROMO","Skinexpert - Skincare Terbaik Untuk Jerawat & Whitening",80000IDR,in stock,wc_post_id_1378,,"https://skinexpert.id/wp-content/uploads/2022/10/NEW_HS_SO_1625450839653.jpg,https://skinexpert.id/wp-content/uploads/2022/10/hs_se_so_1611811246743.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,65000IDR,new,published,,,,,,,
wc_post_id_1362,"Totol Jerawat Jerawat Batu Skinexpert id Acne Spot Treatment Zenity Obat Totol Jerawat Acne Skincare Ampuh BPOM","☘️Keunggulan Totol Jerawat antara lain: 
 
👉 Produk Bpom 
 
👉 Aman untuk remaja, bumil dan busui 
 
  
 
☘️Manfaat Totol Jerawat antara lain: 
 
✅Membantu mengurangi jerawat Membantu meredakan jerawat 
 
✅Membantu meredakan jerawat meradang 
 
✅Membantu mengurangi beruntus 
 
  
 
  
 
💦Netto 10 gr 
 
BPOM NA18200105764 
 
  
 
📌Cara pakai : 
 
✔ Bersihkan wajah , oleskan acne spot treatment pada area berjerawat . Gunakan 2x sehari pagi dan malam sebelum krim 
 
  
 
⚠️ Mohon lakukan video unboxing ketika paket diterima 
 
⚠️ Jika ada kekurangan barang ,lampirkan foto Label pengiriman dan video unboxing 
 
⚠️ Cek dahulu sebelum checkout kami tidak terima ganti Nama, Nomor, Alamat, atau barang setelah Checkout 
 
  
 
Terima kasih sudah berkunjung di toko kami😇 
 
  
 
Happy Shopping Kak😍🤗 
 
Jangan Lupa Bintang 5 ⭐️⭐️⭐️⭐️⭐️ 
 
#acne #acnespot #acnetreatment #jerawat #berjerawat #skinexpertid #skinexpert #zenity",https://skinexpert.id/wp-content/uploads/2022/10/Copy-of-yuni-3.png,https://skinexpert.id/product/totol-jerawat-jerawat-batu-skinexpert-id-acne-spot-treatment-zenity-obat-totol-jerawat-acne-skincare-ampuh-bpom/,"JERAWAT DAN BEKASNYA, ZENITY","Skinexpert - Skincare Terbaik Untuk Jerawat & Whitening",75000IDR,in stock,wc_post_id_1362,,"https://skinexpert.id/wp-content/uploads/2022/10/E20E3176-9244-46F6-9AEE-FC29C87FF549_1606480969184.jpeg,https://skinexpert.id/wp-content/uploads/2022/10/F3DB1226-115A-4EA7-AE41-6FB4C9A186AE_1606480969308.jpeg,https://skinexpert.id/wp-content/uploads/2022/10/413478C6-9814-44A8-801A-53B0DFAF8B5D_1606480969352.jpeg",,0,new,published,,,,,,,
wc_post_id_1360,"SABUN WAJAH BEKAS JERAWAT CENTELLA FACIAL WASH | wordpress-900667-3312929.cloudwaysapps.com","Aman dipakai kulit sensitif sekalipun Serta dapat digunakan bumil dan busui Isi 100ml 
 
BPOM NA18201204845 
 
Cara Pakai : Gunakan sehari 2x pada wajah, tuangkan secukupnya pada wajah lalu pijat lembut. Setelahnya bilas dengan air hingga bersih. #sabun #sabunwajah #pembersihwajah #skincare #skincarebpom #zenity #skinexpertid #skinexpert",https://skinexpert.id/wp-content/uploads/2022/10/7_1653900367591.png,https://skinexpert.id/product/sabun-wajah-bekas-jerawat-centella-facial-wash-skinexpert-id/,"ZENITY","Skinexpert - Skincare Terbaik Untuk Jerawat & Whitening",55000IDR,in stock,wc_post_id_1360,,"https://skinexpert.id/wp-content/uploads/2022/10/CEN_FW_1625541245577.jpg,https://skinexpert.id/wp-content/uploads/2022/10/cenfwww_1613873118912.jpg",,0,new,published,,,,,,,
wc_post_id_1351,"Toner Wajah Hidrasi Zenity Snow Algae Hydrating Toner | Skinexpert.id","Snow Alga ini kaya akan karoten yang merupakan anti oksidan kuat yang bisa membantu memelihara kesehatan kulit wajah yang terpapar dengan stress, polusi, dan juga jerawat. Snow Alga Hydrating Toner, toner yang membantu menjaga hidrasi dan kelembaban pada wajah yang mudah berminyak/ berjerawat. 
 
  
 
Komposisi: Aqua, Glycerin, Maltodextrin, PEG-40 Hydrogenated Castor Oil, Candida Bombicola / Glucose / Methyl Rapeseedate Ferment, Hyaluronic acid, Melaleuca Alternifolia Leaf Oil, Cellulose Gum, Chlorphenesin, Tetrasodium EDTA, Citric Acid, Coenochloris Signiensis Extractt, Lecithin isi 50ml. 
 
BPOM NA18201203325 
 
CARA PAKAI : Tuangkan toner pada kapas secukupnya , lalu usapkan keseluruh wajah dan leher . Gunakan 2x sehari pagi&malam setelah pemakaian facial wash . #toner #tonerhydrating #tonerwajah #pembersihwajah #zenity",https://skinexpert.id/wp-content/uploads/2022/10/9_1653900391533.png,https://skinexpert.id/product/toner-wajah-hidrasi-zenity-snow-algae-hydrating-toner-skinexpert-id/,"ZENITY","Skinexpert - Skincare Terbaik Untuk Jerawat & Whitening",100000IDR,in stock,wc_post_id_1351,,"https://skinexpert.id/wp-content/uploads/2022/10/SHTONER_1639102964940.png,https://skinexpert.id/wp-content/uploads/2022/10/C1053A2F-3F01-45CE-AD00-75C664BB96BD_1606478550595.jpeg",,0,new,published,,,,,,,
wc_post_id_1349,"Serum Wajah Glowing Flek Hitam SPECIAL EDITION XG SERUM WAJAH / BEKAS JERAWAT ZENITY | Skinexpert.Id","☘️Keunggulan XG Serum antara lain: 
 
👉Sudah BPOM 
 
👉Aman untuk bumil dan busui 
 
  
 
☘️XG Serum berfungsi antara lain: 
 
✅Membantu membuat wajah lebih cerah dan glowing 
 
✅Membantu memudarkan flek hitam dan bekas jerawat 
 
✅Dapat mengexfoliasi kulit secara ringan karna mengandung AHA 
 
✅Exfoliasi membantu meratakan tekstur kulit seperti bopeng 
 
✅Menghaluskan kulit dan meratakan warna kulit 
 
✅Api gaperlu khawatir , dengan sodium hylarunic dan whitening agent lain , 
 
✅PH tetap terjaga serta tidak merusak skin barrier mu 
 
  
 
💦Netto 15 ml 
 
BPOM NA18200104581 
 
  
 
📌Cara pakai : 
 
✔Bersihkan wajah lalu pakai serum pada setiap malam hari sebelum krim . Oleskan serum keseluruh wajah, hindari area seputar seputar mata, tepi hidung , dan tepi bibir. 
 
  
 
  
 
⚠️ Mohon lakukan video unboxing ketika paket diterima 
 
⚠️ Jika ada kekurangan barang ,lampirkan foto Label pengiriman dan video unboxing 
 
⚠️ Cek dahulu sebelum checkout kami tidak terima ganti Nama, Nomor, Alamat, atau barang setelah Checkout 
 
  
 
Terima kasih sudah berkunjung di toko kami😇 
 
  
 
Happy Shopping Kak😍🤗 
 
Jangan Lupa Bintang 5 ⭐️⭐️⭐️⭐️⭐️ 
 
  
 
  
 
#serum #serumwajah #serumglowing #serumbekasjerawat #flek #flekhitam #zenity #serum #serumwajah #serumglowing #serumbekasjerawat #flek #flekhitam",https://skinexpert.id/wp-content/uploads/2022/10/109.png,https://skinexpert.id/product/serum-wajah-glowing-flek-hitam-special-edition-xg-serum-wajah-bekas-jerawat-zenity-skinexpert-id/,"JERAWAT DAN BEKASNYA, PENGECIL PORI-PORI, PROMO, ZENITY","Skinexpert - Skincare Terbaik Untuk Jerawat & Whitening",105000IDR,in stock,wc_post_id_1349,,"https://skinexpert.id/wp-content/uploads/2022/10/Copy-of-yuni-4.png,https://skinexpert.id/wp-content/uploads/2022/10/A6E1589F-8F22-42D0-BA5C-962CF6E7B388_1606478064090.jpeg,https://skinexpert.id/wp-content/uploads/2022/10/151DEFBF-FBE3-4995-A5BA-459C4FE25B0C_1606478064186.jpeg",,0,new,published,,,,,,,
wc_post_id_1344,"SERUM HIDRASI FULL SIZE HYDRATING ESSENCE ZENITY | Skinexpert.id","sangat bagus untuk membantu mempercepat pengangkatan sel kulit mati, membantu mengatasi beruntusan serta membantu membuat wajah menjadi glowing. Gunakan 2x sehari pagi dan malam sebelum krim. 
 
  
 
Komposisi: Aqua, Glycerin, PEG-12 Dimethicone, Malachite Extract, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sodium Hyaluronate, Hyaluronic acid, Chlorphenesin, Tetrasodium EDTA, Triethanolamin AMAN UNTUK BUMIL DAN BUSUI. 
 
  
 
#serum #serumwajah #essence #skinexpert #skinexpertid #zenity",https://skinexpert.id/wp-content/uploads/2022/10/ZH30_1625541305854.jpg,https://skinexpert.id/product/serum-hidrasi-full-size-hydrating-essence-zenity-skinexpert-id/,"KULIT KERING &amp; SENSITIF, ZENITY","Skinexpert - Skincare Terbaik Untuk Jerawat & Whitening",205000IDR,out of stock,wc_post_id_1344,,"https://skinexpert.id/wp-content/uploads/2022/10/WhatsApp_Image_2020-07-13_at_111137_1609676873940.jpeg,https://skinexpert.id/wp-content/uploads/2022/10/WhatsApp_Image_2020-07-13_at_111142_1609676874040.jpeg",,0,new,published,,,,,,,
wc_post_id_1332,"Brightening Essence Serum dan Hydrating l Skinexpert.id Essence Serum Wajah Menghilangkan Jerawat dan Flek Hitam A","☘️Kandungan Brightening Essence antara lain: 
 
✅ Niacinamide 
 
✅ Garden Cress Sprout Extract 
 
  
 
☘️Brightening Essence berfungsi untuk: 
 
✅Membantu mengurangi flek hitam 
 
✅Membantu mengurangi bekas jerawat 
 
✅ Membantu mencerahkan wajah 
 
✅Membantu melembabkan wajah 
 
  
 
☘️Hydrating Essence berfungsi untuk: 
 
✅Membantu menjaga kadar air dalam kulit 
 
✅Membantu melembabkan kulit 
 
✅Membantu exfoliasi kulit 
 
✅Membantu mengurangi bekas jerawat 
 
  
 
📌Cara pakai : 
 
✔Gunakan hidrating/ brightening essence 2x sehari pagi dan malam sebelum krim 
 
  
 
  
 
⚠️ Mohon lakukan video unboxing ketika paket diterima 
 
⚠️ Jika ada kekurangan barang ,lampirkan foto Label pengiriman dan video unboxing 
 
⚠️ Cek dahulu sebelum checkout kami tidak terima ganti Nama, Nomor, Alamat, atau barang setelah Checkout 
 
  
 
Terima kasih sudah berkunjung di toko kami😇 
 
  
 
Happy Shopping Kak😍🤗 
 
Jangan Lupa Bintang 5 ⭐️⭐️⭐️⭐️⭐️ 
 
  
 
  
 
#serumwajah #zenity #brightening #essence #skinexpert #skinexpertid",https://skinexpert.id/wp-content/uploads/2022/10/Glowing_Zenity_Brightening__Hydrating_Essence_1653182840182.jpg,https://skinexpert.id/product/brightening-essence-serum-dan-hydrating-l-skinexpert-id-essence-serum-wajah-menghilangkan-jerawat-dan-flek-hitam-a/,"PROMO, ZENITY","Skinexpert - Skincare Terbaik Untuk Jerawat & Whitening",310000IDR,out of stock,wc_post_id_1332,,"https://skinexpert.id/wp-content/uploads/2022/10/double_essence_new_1611810886684.jpg,https://skinexpert.id/wp-content/uploads/2022/10/zw_ess_4_1611810886765.jpg,https://skinexpert.id/wp-content/uploads/2022/10/zw_ess_2_1611810886841.jpg,https://skinexpert.id/wp-content/uploads/2022/10/zw_ess_3_1611810886892.jpg",,0,new,published,,,,,,,
